doi,volume,year,source,position,name,orcid,oa_author_id,institutions,countries,name_norm,canon,init_key,orcid_clean,oa_id_clean,cluster_root,cluster_id,name_canonical
10.5281/zenodo.110418955,30,2023,local,middle,G�nesis Anah� Quinga Quinatoa,,,,,G�nesis Anah� Quinga Quinatoa,anah nesis quinatoa quinga,n|anah quinatoa quinga,,,1311,705,G�nesis Anah� Quinga Quinatoa
10.5281/zenodo.110418955,30,2023,local,last,Yaima Rodr�guez Cuellar,,,,,Yaima Rodr�guez Cuellar,cuellar guez rodr yaima,y|cuellar guez rodr,,,1312,706,Yaima Rodr�guez Cuellar
10.5281/zenodo.10419530,30,2023,openalex,first,Johanna Nicole Palacios Soria,,,,,Johanna Nicole Palacios Soria,johanna nicole palacios soria,j|nicole palacios soria,,,1313,707,Johanna Nicole Palacios Soria
10.5281/zenodo.10419530,30,2023,openalex,middle,Steven Oswaldo Paredes Lara,,,,,Steven Oswaldo Paredes Lara,lara oswaldo paredes steven,s|lara oswaldo paredes,,,1314,708,Steven Oswaldo Paredes Lara
10.5281/zenodo.10419530,30,2023,openalex,middle,Axel Anthony Tibán Herrera,,,,,Axel Anthony Tibán Herrera,anthony axel herrera tiban,a|anthony herrera tiban,,,1315,709,Axel Anthony Tibán Herrera
10.5281/zenodo.10419530,30,2023,openalex,last,Johanna Leticia Ortiz González,,,,,Johanna Leticia Ortiz González,gonzalez johanna leticia ortiz,j|gonzalez leticia ortiz,,,1328,719,Johanna Leticia Ortiz González
10.5281/zenodo.10419545,30,2023,openalex,first,Johanna Estefanía Moreta Criollo,,,,,Johanna Estefanía Moreta Criollo,criollo estefania johanna moreta,j|criollo estefania moreta,,,1317,710,Johanna Estefanía Moreta Criollo
10.5281/zenodo.10419545,30,2023,openalex,middle,Jhoselyn Lourdes Girón Peñaherrera,,,,,Jhoselyn Lourdes Girón Peñaherrera,giron jhoselyn lourdes penaherrera,j|giron lourdes penaherrera,,,1318,711,Jhoselyn Lourdes Girón Peñaherrera
10.5281/zenodo.10419545,30,2023,openalex,middle,Diego Armando Taco Chisaguano,,,,,Diego Armando Taco Chisaguano,armando chisaguano diego taco,d|armando chisaguano taco,,,1319,712,Diego Armando Taco Chisaguano
10.5281/zenodo.10419545,30,2023,openalex,last,Mónica Sofía Pallo Sarabia,,,,,Mónica Sofía Pallo Sarabia,monica pallo sarabia sofia,m|pallo sarabia sofia,,,1740,1017,Mónica Sofía Pallo Sarabia
10.5281/zenodo.10419560,30,2023,openalex,first,Marilyn Gabriela Acosta Guamán,,,,,Marilyn Gabriela Acosta Guamán,acosta gabriela guaman marilyn,m|acosta gabriela guaman,,,1321,713,Marilyn Gabriela Acosta Guamán
10.5281/zenodo.10419560,30,2023,openalex,middle,Lady Mariela Trávez Corrales,,,,,Lady Mariela Trávez Corrales,corrales lady mariela travez,l|corrales mariela travez,,,1322,714,Lady Mariela Trávez Corrales
10.5281/zenodo.10419560,30,2023,openalex,middle,Javier Estuardo Sánchez Sánchez,,,,,Javier Estuardo Sánchez Sánchez,estuardo javier sanchez sanchez,j|estuardo sanchez sanchez,,,1323,715,Javier Estuardo Sánchez Sánchez
10.5281/zenodo.10419560,30,2023,openalex,last,Ariel José Romero Fernández,,,,,Ariel José Romero Fernández,ariel fernandez jose romero,a|fernandez jose romero,,,1378,749,Ariel José Romero Fernández
10.5281/zenodo.10419571,30,2023,openalex,first,Leslie Dayana Avilés Brito,,,,,Leslie Dayana Avilés Brito,aviles brito dayana leslie,l|aviles brito dayana,,,1325,716,Leslie Dayana Avilés Brito
10.5281/zenodo.10419571,30,2023,openalex,middle,Jennifer Dayana Cárdenas Velastegui,,,,,Jennifer Dayana Cárdenas Velastegui,cardenas dayana jennifer velastegui,j|cardenas dayana velastegui,,,1326,717,Jennifer Dayana Cárdenas Velastegui
10.5281/zenodo.10419571,30,2023,openalex,middle,Danna Mabel Castro Freire,,,,,Danna Mabel Castro Freire,castro danna freire mabel,d|castro freire mabel,,,1327,718,Danna Mabel Castro Freire
10.5281/zenodo.10419571,30,2023,openalex,last,Johanna Leticia Ortiz González,,,,,Johanna Leticia Ortiz González,gonzalez johanna leticia ortiz,j|gonzalez leticia ortiz,,,1328,719,Johanna Leticia Ortiz González
10.5281/zenodo.10419588,30,2023,openalex,first,Diego Andrés Carrillo Rosero,,,,,Diego Andrés Carrillo Rosero,andres carrillo diego rosero,d|andres carrillo rosero,,,1329,720,Diego Andrés Carrillo Rosero
10.5281/zenodo.10419588,30,2023,openalex,middle,Jesús Joel Papa Santi,,,,,Jesús Joel Papa Santi,jesus joel papa santi,j|joel papa santi,,,1330,721,Jesús Joel Papa Santi
10.5281/zenodo.10419588,30,2023,openalex,middle,Erika Paola Gavilanes González,,,,,Erika Paola Gavilanes González,erika gavilanes gonzalez paola,e|gavilanes gonzalez paola,,,1331,722,Erika Paola Gavilanes González
10.5281/zenodo.10419588,30,2023,openalex,last,David Fernando Carrillo Rosero,,,,,David Fernando Carrillo Rosero,carrillo david fernando rosero,d|carrillo fernando rosero,,,1332,723,David Fernando Carrillo Rosero
10.5281/zenodo.10419600,30,2023,openalex,first,José Arturo Molina Ramón,,,,,José Arturo Molina Ramón,arturo jose molina ramon,j|arturo molina ramon,,,1630,930,José Arturo Molina Ramón
10.5281/zenodo.10419600,30,2023,openalex,middle,Gabriela Lizeth Carrera Guanga,,,,,Gabriela Lizeth Carrera Guanga,carrera gabriela guanga lizeth,g|carrera guanga lizeth,,,1349,729,Gabriela Lizeth Carrera Guanga
10.5281/zenodo.10419600,30,2023,openalex,last,Carlos Luis Villalba León,,,,,Carlos Luis Villalba León,carlos leon luis villalba,c|leon luis villalba,,,1350,730,Carlos Luis Villalba León
10.5281/zenodo.10425545,30,2023,openalex,first,Clara Elisa Pozo Hernández,,,,,Clara Elisa Pozo Hernández,clara elisa hernandez pozo,c|elisa hernandez pozo,,,1620,923,Clara Elisa Pozo Hernández
10.5281/zenodo.10425545,30,2023,openalex,middle,Sara Ximena Guerrón Enríquez,,,,,Sara Ximena Guerrón Enríquez,enriquez guerron sara ximena,s|enriquez guerron ximena,,,1337,724,Sara Ximena Guerrón Enríquez
10.5281/zenodo.10425545,30,2023,openalex,last,Paola Estefania Guerrero Moran,,,,,Paola Estefania Guerrero Moran,estefania guerrero moran paola,p|estefania guerrero moran,,,1338,725,Paola Estefania Guerrero Moran
10.5281/zenodo.10425561,30,2023,openalex,first,Raúl González Salas,,,,,Raúl González Salas,gonzalez raul salas,r|gonzalez salas,,,1754,1025,Raúl González Salas
10.5281/zenodo.10425561,30,2023,openalex,middle,Mildre Mercedes Vidal del Río,,,,,Mildre Mercedes Vidal del Río,mercedes mildre rio vidal,m|mercedes rio vidal,,,1208,652,Mildre Mercedes Vidal del Río
10.5281/zenodo.10425561,30,2023,openalex,last,Matías Gabriel Jaramillo López,,,,,Matías Gabriel Jaramillo López,gabriel jaramillo lopez matias,m|gabriel jaramillo lopez,,,1341,726,Matías Gabriel Jaramillo López
10.5281/zenodo.10425570,30,2023,openalex,first,Luz Marina Aguirre Paz,,,,,Luz Marina Aguirre Paz,aguirre luz marina paz,l|aguirre marina paz,,,1469,808,Luz Marina Aguirre Paz
10.5281/zenodo.10425570,30,2023,openalex,middle,Fausto Alberto Viscaino Naranjo,,,,,Fausto Alberto Viscaino Naranjo,alberto fausto naranjo viscaino,f|alberto naranjo viscaino,,,1480,814,"Viscaino Naranjo, Fausto Alberto"
10.5281/zenodo.10425570,30,2023,openalex,last,Angela Karina Bustillos Mallitasig,,,,,Angela Karina Bustillos Mallitasig,angela bustillos karina mallitasig,a|bustillos karina mallitasig,,,1344,727,Angela Karina Bustillos Mallitasig
10.5281/zenodo.10425594,30,2023,openalex,first,José Arturo Molina Ramón,,,,,José Arturo Molina Ramón,arturo jose molina ramon,j|arturo molina ramon,,,1630,930,José Arturo Molina Ramón
10.5281/zenodo.10425594,30,2023,openalex,middle,Paola Andrea Mena Silva,,,,,Paola Andrea Mena Silva,andrea mena paola silva,p|andrea mena silva,,,1693,981,Paola Andrea Mena Silva
10.5281/zenodo.10425594,30,2023,openalex,last,Johanna Elizabeth Fiallos Sánchez,,,,,Johanna Elizabeth Fiallos Sánchez,elizabeth fiallos johanna sanchez,j|elizabeth fiallos sanchez,,,1629,929,Johanna Elizabeth Fiallos Sánchez
10.5281/zenodo.10425603,30,2023,openalex,first,Laverde Albarracín Diego Mauricio,,,,,Laverde Albarracín Diego Mauricio,albarracin diego laverde mauricio,l|albarracin diego mauricio,,,1348,728,Diego Mauricio Laverde Albarracín
10.5281/zenodo.10425603,30,2023,openalex,middle,Gabriela Lizeth Carrera Guanga,,,,,Gabriela Lizeth Carrera Guanga,carrera gabriela guanga lizeth,g|carrera guanga lizeth,,,1349,729,Gabriela Lizeth Carrera Guanga
10.5281/zenodo.10425603,30,2023,openalex,last,Carlos Luis Villalba León,,,,,Carlos Luis Villalba León,carlos leon luis villalba,c|leon luis villalba,,,1350,730,Carlos Luis Villalba León
10.5281/zenodo.10425616,30,2023,openalex,first,María Cristina López Hidalgo,,,,,María Cristina López Hidalgo,cristina hidalgo lopez maria,m|cristina hidalgo lopez,,,1351,731,María Cristina López Hidalgo
10.5281/zenodo.10425616,30,2023,openalex,middle,María Lorena Merizalde Avilés,,,,,María Lorena Merizalde Avilés,aviles lorena maria merizalde,m|aviles lorena merizalde,,,1352,732,María Lorena Merizalde Avilés
10.5281/zenodo.10425616,30,2023,openalex,last,Iván Patricio Saquicela Rodas,,,,,Iván Patricio Saquicela Rodas,ivan patricio rodas saquicela,i|patricio rodas saquicela,,,1353,733,Iván Patricio Saquicela Rodas
10.5281/zenodo.10425632,30,2023,openalex,first,Paulina Elizabeth Salas Medina,,,,,Paulina Elizabeth Salas Medina,elizabeth medina paulina salas,p|elizabeth medina salas,,,1354,734,Paulina Elizabeth Salas Medina
10.5281/zenodo.10425632,30,2023,openalex,middle,María De Los Ángeles García Páez,,,,,María De Los Ángeles García Páez,angeles garcia maria paez,m|angeles garcia paez,,,1355,735,María De Los Ángeles García Páez
10.5281/zenodo.10425632,30,2023,openalex,last,Ángela Verónica Paredes Núñez,,,,,Ángela Verónica Paredes Núñez,angela nunez paredes veronica,a|nunez paredes veronica,,,1356,736,Ángela Verónica Paredes Núñez
10.5281/zenodo.10425641,30,2023,openalex,first,Pablo Ermely Espinosa Pico,,,,,Pablo Ermely Espinosa Pico,ermely espinosa pablo pico,p|ermely espinosa pico,,,1357,737,Pablo Ermely Espinosa Pico
10.5281/zenodo.10425641,30,2023,openalex,middle,Byron Javier Chulco Lema,,,,,Byron Javier Chulco Lema,byron chulco javier lema,b|chulco javier lema,,,1367,742,Byron Javier Chulco Lema
10.5281/zenodo.10425641,30,2023,openalex,last,Diego Israel Chuncha Villa,,,,,Diego Israel Chuncha Villa,chuncha diego israel villa,d|chuncha israel villa,,,1366,741,Diego Israel Chuncha Villa
10.5281/zenodo.10426472,30,2023,openalex,first,Alex Fabián Solano Moreno,,,,,Alex Fabián Solano Moreno,alex fabian moreno solano,a|fabian moreno solano,,,1360,738,Alex Fabián Solano Moreno
10.5281/zenodo.10426472,30,2023,openalex,middle,Bolívar David Narváez Montenegro,,,,,Bolívar David Narváez Montenegro,bolivar david montenegro narvaez,b|david montenegro narvaez,,,1374,746,Bolívar David Narváez Montenegro
10.5281/zenodo.10426472,30,2023,openalex,last,Edison Joselito Naranjo Luzuriaga,,,,,Edison Joselito Naranjo Luzuriaga,edison joselito luzuriaga naranjo,e|joselito luzuriaga naranjo,,,1362,739,Edison Joselito Naranjo Luzuriaga
10.5281/zenodo.10426474,30,2023,openalex,first,Mildre Mercedes Vidal del Río,,,,,Mildre Mercedes Vidal del Río,mercedes mildre rio vidal,m|mercedes rio vidal,,,1208,652,Mildre Mercedes Vidal del Río
10.5281/zenodo.10426474,30,2023,openalex,middle,Raúl González Salas,,,,,Raúl González Salas,gonzalez raul salas,r|gonzalez salas,,,1754,1025,Raúl González Salas
10.5281/zenodo.10426474,30,2023,openalex,last,Marcelo Alejandro Jiménez Villa,,,,,Marcelo Alejandro Jiménez Villa,alejandro jimenez marcelo villa,m|alejandro jimenez villa,,,1365,740,Marcelo Alejandro Jiménez Villa
10.5281/zenodo.10426476,30,2023,openalex,first,Diego Israel Chuncha Villa,,,,,Diego Israel Chuncha Villa,chuncha diego israel villa,d|chuncha israel villa,,,1366,741,Diego Israel Chuncha Villa
10.5281/zenodo.10426476,30,2023,openalex,middle,Byron Javier Chulco Lema,,,,,Byron Javier Chulco Lema,byron chulco javier lema,b|chulco javier lema,,,1367,742,Byron Javier Chulco Lema
10.5281/zenodo.10426476,30,2023,openalex,last,Pablo Ermely Espinoza Pico,,,,,Pablo Ermely Espinoza Pico,ermely espinoza pablo pico,p|ermely espinoza pico,,,1368,743,Pablo Ermely Espinoza Pico
10.5281/zenodo.10426480,30,2023,openalex,first,Marcos Aníbal Lalama Flores,,,,,Marcos Aníbal Lalama Flores,anibal flores lalama marcos,m|anibal flores lalama,,,1381,751,Marcos Aníbal Lalama Flores
10.5281/zenodo.10426480,30,2023,openalex,middle,Fernando de Jesús Castro Sánchez,,,,,Fernando de Jesús Castro Sánchez,castro fernando jesus sanchez,f|castro jesus sanchez,,,1887,1139,Fernando de Jesús Castro Sánchez
10.5281/zenodo.10426480,30,2023,openalex,last,Marcos Stefano Lalama Gavilánez,,,,,Marcos Stefano Lalama Gavilánez,gavilanez lalama marcos stefano,m|gavilanez lalama stefano,,,1383,752,Marcos Stefano Lalama Gavilánez
10.5281/zenodo.10426485,30,2023,openalex,first,Santiago Fernando Fiallos Bonilla,,,,,Santiago Fernando Fiallos Bonilla,bonilla fernando fiallos santiago,s|bonilla fernando fiallos,,,1372,744,Santiago Fernando Fiallos Bonilla
10.5281/zenodo.10426485,30,2023,openalex,middle,Andrea Katherine Bucaram Caicedo,,,,,Andrea Katherine Bucaram Caicedo,andrea bucaram caicedo katherine,a|bucaram caicedo katherine,,,1373,745,Andrea Katherine Bucaram Caicedo
10.5281/zenodo.10426485,30,2023,openalex,last,Bolívar David Narváez Montenegro,,,,,Bolívar David Narváez Montenegro,bolivar david montenegro narvaez,b|david montenegro narvaez,,,1374,746,Bolívar David Narváez Montenegro
10.5281/zenodo.10426488,30,2023,openalex,first,Aníbal Fernando Franco Pérez,,,,,Aníbal Fernando Franco Pérez,anibal fernando franco perez,a|fernando franco perez,,,1375,747,Aníbal Fernando Franco Pérez
10.5281/zenodo.10426488,30,2023,openalex,middle,Adriano Israel Tello Velasteguí,,,,,Adriano Israel Tello Velasteguí,adriano israel tello velastegui,a|israel tello velastegui,,,1376,748,Adriano Israel Tello Velasteguí
10.5281/zenodo.10426488,30,2023,openalex,last,Manuel Fernando Jaramillo Burgos,,,,,Manuel Fernando Jaramillo Burgos,burgos fernando jaramillo manuel,m|burgos fernando jaramillo,,,1386,755,Manuel Fernando Jaramillo Burgos
10.5281/zenodo.10426493,30,2023,openalex,first,Ariel José Romero Fernández,,,,,Ariel José Romero Fernández,ariel fernandez jose romero,a|fernandez jose romero,,,1378,749,Ariel José Romero Fernández
10.5281/zenodo.10426493,30,2023,openalex,middle,Iruma Alfonso González,,,,,Iruma Alfonso González,alfonso gonzalez iruma,i|alfonso gonzalez,,,1883,1136,Iruma Alfonso González
10.5281/zenodo.10426493,30,2023,openalex,last,Gustavo Adolfo Álvarez Gómez,,,,,Gustavo Adolfo Álvarez Gómez,adolfo alvarez gomez gustavo,g|adolfo alvarez gomez,,,1380,750,Gustavo Adolfo Alvarez Gómez
10.5281/zenodo.10426495,30,2023,openalex,first,Marcos Aníbal Lalama Flores,,,,,Marcos Aníbal Lalama Flores,anibal flores lalama marcos,m|anibal flores lalama,,,1381,751,Marcos Aníbal Lalama Flores
10.5281/zenodo.10426495,30,2023,openalex,middle,Fernando de Jesús Castro Sánchez,,,,,Fernando de Jesús Castro Sánchez,castro fernando jesus sanchez,f|castro jesus sanchez,,,1887,1139,Fernando de Jesús Castro Sánchez
10.5281/zenodo.10426495,30,2023,openalex,last,Marcos Stefano Lalama Gavilánez,,,,,Marcos Stefano Lalama Gavilánez,gavilanez lalama marcos stefano,m|gavilanez lalama stefano,,,1383,752,Marcos Stefano Lalama Gavilánez
10.5281/zenodo.10426499,30,2023,openalex,first,Diego Armando Freire Muñoz,,,,,Diego Armando Freire Muñoz,armando diego freire munoz,d|armando freire munoz,,,1384,753,Diego Armando Freire Muñoz
10.5281/zenodo.10426499,30,2023,openalex,middle,Bolívar Javier Llundo Michelena,,,,,Bolívar Javier Llundo Michelena,bolivar javier llundo michelena,b|javier llundo michelena,,,1385,754,Bolívar Javier Llundo Michelena
10.5281/zenodo.10426499,30,2023,openalex,last,Manuel Fernando Jaramillo Burgos,,,,,Manuel Fernando Jaramillo Burgos,burgos fernando jaramillo manuel,m|burgos fernando jaramillo,,,1386,755,Manuel Fernando Jaramillo Burgos
10.5281/zenodo.10426503,30,2023,openalex,first,Giovanna Fernanda Vinueza Arroyo,,,,,Giovanna Fernanda Vinueza Arroyo,arroyo fernanda giovanna vinueza,g|arroyo fernanda vinueza,,,812,434,Giovanna Fernanda Vinueza Arroyo
10.5281/zenodo.10426503,30,2023,openalex,middle,Frantz Dimitri Villamarín Barragán,,,,,Frantz Dimitri Villamarín Barragán,barragan dimitri frantz villamarin,f|barragan dimitri villamarin,,,1388,756,Frantz Dimitri Villamarín Barragán
10.5281/zenodo.10426503,30,2023,openalex,last,Carlos Andrés Sáa Lara,,,,,Carlos Andrés Sáa Lara,andres carlos lara saa,c|andres lara saa,,,1389,757,Carlos Andrés Sáa Lara
10.5281/zenodo.10154425,29,2023,openalex,first,"Ros Álvarez, Deinier",,,,,"Ros Álvarez, Deinier",alvarez deinier ros,r|alvarez deinier,,,1396,758,"Ros Álvarez, Deinier"
10.5281/zenodo.10154425,29,2023,openalex,middle,"Chávez Carrillo, Christian Roberto",,,,,"Chávez Carrillo, Christian Roberto",carrillo chavez christian roberto,c|carrillo christian roberto,,,1397,759,"Chávez Carrillo, Christian Roberto"
10.5281/zenodo.10154425,29,2023,openalex,last,"Freire Zavala, Marcia Judith",,,,,"Freire Zavala, Marcia Judith",freire judith marcia zavala,f|judith marcia zavala,,,1398,760,"Freire Zavala, Marcia Judith"
10.5281/zenodo.10154425,29,2023,openalex,first,"Ros Álvarez, Deinier",,,,,"Ros Álvarez, Deinier",alvarez deinier ros,r|alvarez deinier,,,1396,758,"Ros Álvarez, Deinier"
10.5281/zenodo.10154425,29,2023,openalex,middle,"Chávez Carrillo, Christian Roberto",,,,,"Chávez Carrillo, Christian Roberto",carrillo chavez christian roberto,c|carrillo christian roberto,,,1397,759,"Chávez Carrillo, Christian Roberto"
10.5281/zenodo.10154425,29,2023,openalex,last,"Freire Zavala, Marcia Judith",,,,,"Freire Zavala, Marcia Judith",freire judith marcia zavala,f|judith marcia zavala,,,1398,760,"Freire Zavala, Marcia Judith"
10.5281/zenodo.10154425,29,2023,openalex,first,"Ros Álvarez, Deinier",,,,,"Ros Álvarez, Deinier",alvarez deinier ros,r|alvarez deinier,,,1396,758,"Ros Álvarez, Deinier"
10.5281/zenodo.10154425,29,2023,openalex,middle,"Chávez Carrillo, Christian Roberto",,,,,"Chávez Carrillo, Christian Roberto",carrillo chavez christian roberto,c|carrillo christian roberto,,,1397,759,"Chávez Carrillo, Christian Roberto"
10.5281/zenodo.10154425,29,2023,openalex,last,"Freire Zavala, Marcia Judith",,,,,"Freire Zavala, Marcia Judith",freire judith marcia zavala,f|judith marcia zavala,,,1398,760,"Freire Zavala, Marcia Judith"
10.5281/zenodo.10162472,29,2023,openalex,first,"Dávila Castillo, Marcelo Raúl",,,,,"Dávila Castillo, Marcelo Raúl",castillo davila marcelo raul,d|castillo marcelo raul,,,1399,761,Marcelo Raúl Dávila Castillo
10.5281/zenodo.10162472,29,2023,openalex,middle,"Méndez Cabrita, Carmen Marina",,,,,"Méndez Cabrita, Carmen Marina",cabrita carmen marina mendez,m|cabrita carmen marina,,,1541,860,Carmen Marina Méndez Cabrita
10.5281/zenodo.10162472,29,2023,openalex,last,"Santander Moreno, Jessica Johanna",,,,,"Santander Moreno, Jessica Johanna",jessica johanna moreno santander,s|jessica johanna moreno,,,1401,762,"Jessica Johanna, Santander Moreno"
10.5281/zenodo.10162485,29,2023,openalex,first,"Edmundo Enrique, Pino Andrade",,,,,"Edmundo Enrique, Pino Andrade",andrade edmundo enrique pino,e|andrade enrique pino,,,1576,886,"Pino Andrade, Edmundo Enrique"
10.5281/zenodo.10162485,29,2023,openalex,middle,"Paola Anahí, Coello Calle",,,,,"Paola Anahí, Coello Calle",anahi calle coello paola,p|anahi calle coello,,,1403,763,"Paola Anahí, Coello Calle"
10.5281/zenodo.10162485,29,2023,openalex,last,"Alison Estefanía, Rea Reinoso",,,,,"Alison Estefanía, Rea Reinoso",alison estefania rea reinoso,a|estefania rea reinoso,,,1404,764,"Alison Estefanía, Rea Reinoso"
10.5281/zenodo.10162489,29,2023,openalex,first,"Iglesias Quintana, Janneth Ximena",,,,,"Iglesias Quintana, Janneth Ximena",iglesias janneth quintana ximena,i|janneth quintana ximena,,,1140,603,Janeth Ximena Iglesias Quintana
